2024-06-06 01:36:00,79228162514264340000000000000.000000
2024-06-06 01:37:00,158456325028528680000000000000.000000
2024-06-06 01:38:00,316912650057057350000000000000.000000
2024-06-06 01:39:00,633825300114114700000000000000.000000
2024-06-06 01:40:00,1267650600228229400000000000000.000000
2024-06-06 01:41:00,2535301200456459000000000000000.000000
2024-06-06 01:42:00,5070602400912918000000000000000.000000
2024-06-06 01:43:00,10141204801825835000000000000000.000000
2024-06-06 01:44:00,20282409603651670000000000000000.000000
2024-06-06 01:45:00,40564819207303340000000000000000.000000
2024-06-06 01:46:00,81129638414606680000000000000000.000000
2024-06-06 01:47:00,162259276829213360000000000000000.000000
2024-06-06 01:48:00,324518553658426730000000000000000.000000
2024-06-06 01:49:00,649037107316853500000000000000000.000000
2024-06-06 01:50:00,1298074214633707000000000000000000.000000
2024-06-06 01:51:00,2596148429267414000000000000000000.000000
2024-06-06 01:52:00,5192296858534828000000000000000000.000000
2024-06-06 01:53:00,10384593717069655000000000000000000.000000
2024-06-06 01:54:00,20769187434139310000000000000000000.000000
2024-06-06 01:55:00,41538374868278620000000000000000000.000000
2024-06-06 01:56:00,83076749736557240000000000000000000.000000
2024-06-06 01:57:00,166153499473114500000000000000000000.000000
2024-06-06 01:58:00,332306998946229000000000000000000000.000000
2024-06-06 01:59:00,664613997892458000000000000000000000.000000
2024-06-06 02:00:00,1329227995784916000000000000000000000.000000
2024-06-06 02:01:00,2658455991569832000000000000000000000.000000
2024-06-06 02:02:00,5316911983139664000000000000000000000.000000
2024-06-06 02:03:00,10633823966279327000000000000000000000.000000
2024-06-06 02:04:00,21267647932558654000000000000000000000.000000
2024-06-06 02:05:00,42535295865117310000000000000000000000.000000
2024-06-06 02:06:00,85070591730234620000000000000000000000.000000
2024-06-06 02:07:00,170141183460469230000000000000000000000.000000
2024-06-06 02:08:00,340282366920938500000000000000000000000.000000
2024-06-06 02:09:00,680564733841877000000000000000000000000.000000
2024-06-06 02:10:00,1361129467683754000000000000000000000000.000000
2024-06-06 02:11:00,2722258935367508000000000000000000000000.000000
2024-06-06 02:12:00,5444517870735016000000000000000000000000.000000
2024-06-06 02:13:00,10889035741470031000000000000000000000000.000000
2024-06-06 02:14:00,21778071482940062000000000000000000000000.000000
2024-06-06 02:15:00,43556142965880123000000000000000000000000.000000
2024-06-06 02:16:00,87112285931760250000000000000000000000000.000000
2024-06-06 02:17:00,174224571863520500000000000000000000000000.000000
2024-06-06 02:18:00,348449143727041000000000000000000000000000.000000
2024-06-06 02:19:00,696898287454082000000000000000000000000000.000000
2024-06-06 02:20:00,1393796574908164000000000000000000000000000.000000
2024-06-06 02:21:00,2787593149816328000000000000000000000000000.000000
2024-06-06 02:22:00,5575186299632656000000000000000000000000000.000000
2024-06-06 02:23:00,11150372599265312000000000000000000000000000.000000
2024-06-06 02:24:00,22300745198530623000000000000000000000000000.000000
2024-06-06 02:25:00,44601490397061250000000000000000000000000000.000000
2024-06-06 02:26:00,89202980794122500000000000000000000000000000.000000
2024-06-06 02:27:00,178405961588245000000000000000000000000000000.000000
2024-06-06 02:28:00,356811923176490000000000000000000000000000000.000000
2024-06-06 02:29:00,713623846352980000000000000000000000000000000.000000
2024-06-06 02:30:00,1427247692705960000000000000000000000000000000.000000
2024-06-06 02:31:00,2854495385411920000000000000000000000000000000.000000
2024-06-06 02:32:00,5708990770823840000000000000000000000000000000.000000
2024-06-06 02:33:00,11417981541647680000000000000000000000000000000.000000
2024-06-06 02:34:00,22835963083295360000000000000000000000000000000.000000
2024-06-06 02:35:00,45671926166590720000000000000000000000000000000.000000
2024-06-06 02:36:00,91343852333181430000000000000000000000000000000.000000
2024-06-06 02:37:00,182687704666362860000000000000000000000000000000.000000
2024-06-06 02:38:00,365375409332725730000000000000000000000000000000.000000
2024-06-06 02:39:00,730750818665451500000000000000000000000000000000.000000
2024-06-06 02:40:00,1461501637330903000000000000000000000000000000000.000000
2024-06-06 02:41:00,2923003274661806000000000000000000000000000000000.000000
2024-06-06 02:42:00,5846006549323612000000000000000000000000000000000.000000
2024-06-06 02:43:00,11692013098647223000000000000000000000000000000000.000000
2024-06-06 02:44:00,23384026197294447000000000000000000000000000000000.000000
2024-06-06 02:45:00,46768052394588893000000000000000000000000000000000.000000
2024-06-06 02:46:00,93536104789177790000000000000000000000000000000000.000000
2024-06-06 02:47:00,187072209578355570000000000000000000000000000000000.000000
2024-06-06 02:48:00,374144419156711150000000000000000000000000000000000.000000
2024-06-06 02:49:00,748288838313422300000000000000000000000000000000000.000000
2024-06-06 02:50:00,1496577676626844600000000000000000000000000000000000.000000
2024-06-06 02:51:00,2993155353253689200000000000000000000000000000000000.000000
2024-06-06 02:52:00,5986310706507379000000000000000000000000000000000000.000000
2024-06-06 02:53:00,11972621413014757000000000000000000000000000000000000.000000
2024-06-06 02:54:00,23945242826029513000000000000000000000000000000000000.000000
2024-06-06 02:55:00,47890485652059030000000000000000000000000000000000000.000000
2024-06-06 02:56:00,95780971304118050000000000000000000000000000000000000.000000
2024-06-06 02:57:00,191561942608236100000000000000000000000000000000000000.000000
2024-06-06 02:58:00,383123885216472200000000000000000000000000000000000000.000000
2024-06-06 02:59:00,766247770432944400000000000000000000000000000000000000.000000
2024-06-06 03:00:00,1532495540865889000000000000000000000000000000000000000.000000
2024-06-06 03:01:00,3064991081731778000000000000000000000000000000000000000.000000
2024-06-06 03:02:00,6129982163463556000000000000000000000000000000000000000.000000
2024-06-06 03:03:00,12259964326927111000000000000000000000000000000000000000.000000
2024-06-06 03:04:00,24519928653854222000000000000000000000000000000000000000.000000
2024-06-06 03:05:00,49039857307708443000000000000000000000000000000000000000.000000
2024-06-06 03:06:00,98079714615416890000000000000000000000000000000000000000.000000
2024-06-06 03:07:00,196159429230833770000000000000000000000000000000000000000.000000
2024-06-06 03:08:00,392318858461667550000000000000000000000000000000000000000.000000
2024-06-06 03:09:00,784637716923335100000000000000000000000000000000000000000.000000
2024-06-06 03:10:00,1569275433846670200000000000000000000000000000000000000000.000000
2024-06-06 03:11:00,3138550867693340400000000000000000000000000000000000000000.000000
2024-06-06 03:12:00,6277101735386681000000000000000000000000000000000000000000.000000
2024-06-06 03:13:00,12554203470773362000000000000000000000000000000000000000000.000000
2024-06-06 03:14:00,25108406941546723000000000000000000000000000000000000000000.000000
2024-06-06 03:15:00,50216813883093450000000000000000000000000000000000000000000.000000
2024-06-06 03:16:00,100433627766186900000000000000000000000000000000000000000000.000000
2024-06-06 03:17:00,200867255532373800000000000000000000000000000000000000000000.000000
2024-06-06 03:18:00,401734511064747600000000000000000000000000000000000000000000.000000
2024-06-06 03:19:00,803469022129495100000000000000000000000000000000000000000000.000000
2024-06-06 03:20:00,1606938044258990300000000000000000000000000000000000000000000.000000
2024-06-06 03:21:00,3213876088517980600000000000000000000000000000000000000000000.000000
2024-06-06 03:22:00,6427752177035961000000000000000000000000000000000000000000000.000000
2024-06-06 03:23:00,12855504354071922000000000000000000000000000000000000000000000.000000
2024-06-06 03:24:00,25711008708143844000000000000000000000000000000000000000000000.000000
2024-06-06 03:25:00,51422017416287690000000000000000000000000000000000000000000000.000000
2024-06-06 03:26:00,102844034832575380000000000000000000000000000000000000000000000.000000
2024-06-06 03:27:00,205688069665150760000000000000000000000000000000000000000000000.000000
2024-06-06 03:28:00,411376139330301500000000000000000000000000000000000000000000000.000000
2024-06-06 03:29:00,822752278660603000000000000000000000000000000000000000000000000.000000
2024-06-06 03:30:00,1645504557321206000000000000000000000000000000000000000000000000.000000
2024-06-06 03:31:00,3291009114642412000000000000000000000000000000000000000000000000.000000
2024-06-06 03:32:00,6582018229284824000000000000000000000000000000000000000000000000.000000
2024-06-06 03:33:00,13164036458569648000000000000000000000000000000000000000000000000.000000
2024-06-06 03:34:00,26328072917139297000000000000000000000000000000000000000000000000.000000
2024-06-06 03:35:00,52656145834278593000000000000000000000000000000000000000000000000.000000
2024-06-06 03:36:00,105312291668557190000000000000000000000000000000000000000000000000.000000
2024-06-06 03:37:00,210624583337114370000000000000000000000000000000000000000000000000.000000
2024-06-06 03:38:00,421249166674228750000000000000000000000000000000000000000000000000.000000
2024-06-06 03:39:00,842498333348457500000000000000000000000000000000000000000000000000.000000
2024-06-06 03:40:00,1684996666696915000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:41:00,3369993333393830000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:42:00,6739986666787660000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:43:00,13479973333575320000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:44:00,26959946667150640000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:45:00,53919893334301280000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:46:00,107839786668602560000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:47:00,215679573337205120000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:48:00,431359146674410240000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:49:00,862718293348820500000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:50:00,1725436586697641000000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:51:00,3450873173395282000000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:52:00,6901746346790564000000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:53:00,13803492693581128000000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:54:00,27606985387162255000000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:55:00,55213970774324510000000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:56:00,110427941548649020000000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:57:00,220855883097298040000000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:58:00,441711766194596100000000000000000000000000000000000000000000000000000000.000000
2024-06-06 03:59:00,883423532389192200000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:00:00,1766847064778384300000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:01:00,3533694129556769000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:02:00,7067388259113537000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:03:00,14134776518227075000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:04:00,28269553036454150000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:05:00,56539106072908300000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:06:00,113078212145816600000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:07:00,226156424291633200000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:08:00,452312848583266400000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:09:00,904625697166532800000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:10:00,1809251394333065600000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:11:00,3618502788666131000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:12:00,7237005577332262000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:13:00,14474011154664524000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:14:00,28948022309329050000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:15:00,57896044618658100000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:16:00,115792089237316200000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:17:00,231584178474632400000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:18:00,463168356949264800000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:19:00,926336713898529600000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:20:00,1852673427797059100000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:21:00,3705346855594118300000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:22:00,7410693711188237000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:23:00,14821387422376473000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:24:00,29642774844752946000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:25:00,59285549689505890000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:26:00,118571099379011780000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:27:00,237142198758023570000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:28:00,474284397516047140000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:29:00,948568795032094300000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:30:00,1897137590064188500000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:31:00,3794275180128377000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:32:00,7588550360256754000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:33:00,15177100720513510000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:34:00,30354201441027020000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:35:00,60708402882054040000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:36:00,121416805764108070000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:37:00,242833611528216130000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:38:00,485667223056432300000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:39:00,971334446112864500000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:40:00,1942668892225729000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:41:00,3885337784451458000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:42:00,7770675568902916000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:43:00,15541351137805833000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:44:00,31082702275611665000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:45:00,62165404551223330000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:46:00,124330809102446660000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:47:00,248661618204893320000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:48:00,497323236409786640000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:49:00,994646472819573300000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:50:00,1989292945639146600000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:51:00,3978585891278293000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:52:00,7957171782556586000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:53:00,15914343565113173000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:54:00,31828687130226345000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:55:00,63657374260452690000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:56:00,127314748520905380000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:57:00,254629497041810760000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:58:00,509258994083621500000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 04:59:00,1018517988167243000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:00:00,2037035976334486000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:01:00,4074071952668972000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:02:00,8148143905337944000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:03:00,16296287810675890000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:04:00,32592575621351780000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:05:00,65185151242703560000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:06:00,130370302485407110000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:07:00,260740604970814220000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:08:00,521481209941628440000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:09:00,1042962419883256900000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:10:00,2085924839766513800000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:11:00,4171849679533027500000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:12:00,8343699359066055000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:13:00,16687398718132110000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:14:00,33374797436264220000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:15:00,66749594872528440000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:16:00,133499189745056880000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:17:00,266998379490113760000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:18:00,533996758980227500000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:19:00,1067993517960455000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:20:00,2135987035920910000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:21:00,4271974071841820000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:22:00,8543948143683640000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:23:00,17087896287367280000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:24:00,34175792574734560000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:25:00,68351585149469120000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:26:00,136703170298938250000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:27:00,273406340597876500000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:28:00,546812681195753000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:29:00,1093625362391506000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:30:00,2187250724783012000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:31:00,4374501449566024000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:32:00,8749002899132048000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:33:00,17498005798264095000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:34:00,34996011596528190000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:35:00,69992023193056380000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:36:00,139984046386112760000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:37:00,279968092772225530000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:38:00,559936185544451100000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:39:00,1119872371088902100000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:40:00,2239744742177804200000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:41:00,4479489484355608400000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:42:00,8958978968711217000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:43:00,17917957937422434000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:44:00,35835915874844870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:45:00,71671831749689740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:46:00,143343663499379470000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:47:00,286687326998758940000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:48:00,573374653997517900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:49:00,1146749307995035800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:50:00,2293498615990071500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:51:00,4586997231980143000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:52:00,9173994463960286000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:53:00,18347988927920572000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:54:00,36695977855841144000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:55:00,73391955711682290000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:56:00,146783911423364580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:57:00,293567822846729150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:58:00,587135645693458300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 05:59:00,1174271291386916600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:00:00,2348542582773833200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:01:00,4697085165547666500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:02:00,9394170331095333000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:03:00,18788340662190666000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:04:00,37576681324381330000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:05:00,75153362648762660000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:06:00,150306725297525330000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:07:00,300613450595050650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:08:00,601226901190101300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:09:00,1202453802380202600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:10:00,2404907604760405200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:11:00,4809815209520810500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:12:00,9619630419041621000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:13:00,19239260838083242000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:14:00,38478521676166484000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:15:00,76957043352332970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:16:00,153914086704665930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:17:00,307828173409331900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:18:00,615656346818663800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:19:00,1231312693637327500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:20:00,2462625387274655000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
2024-06-06 06:21:00,4925250774549310000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
